id,title,city,experience,employment,schedule,salary_from,salary_to,salary_currency,has_salary,salary_gross,is_premium,employer_trusted,has_address,role_id,published_weekday,published_hour,title_word_count
133372832,Менеджер по взаимодействию с маркетплейсами,Москва,between1And3,,,100000.0,100000.0,RUR,1,0,0,1,1,182,5,19,5
132857718,Руководитель подразделения автомобильных контейнерных перевозок (автовывоз),Москва,moreThan6,,,,,,0,0,0,1,1,172,5,19,6
131921130,Младший менеджер по развитию HoReCa и дистрибуции,Москва,between1And3,,,130000.0,180000.0,RUR,1,0,0,1,1,71,5,19,7
133372798,Аналитик-разработчик таблиц для работы с маркетплейсами (Wildberries),Москва,between1And3,,,,,,0,0,0,1,1,182,5,19,7
131521804,Бренд-менеджер | Бренд-директор,Москва,between3And6,,,300000.0,,RUR,1,0,0,1,1,2,5,19,3
133013741,"Колорист, технолог-колорист на производство гель-лаков и лаков для ногтей",Москва,between3And6,,,120000.0,120000.0,RUR,1,0,0,1,1,49,5,19,9
133574199,Сомелье,Москва,between1And3,,,120000.0,,RUR,1,1,0,1,1,89,5,19,1
132857709,Менеджер по работе c дистрибьюторами,Москва,between3And6,,,210000.0,,RUR,1,0,0,1,1,70,5,19,5
132857704,Повар восточной кухни (Узбекский цех),Москва,between1And3,,,143000.0,,RUR,1,0,0,1,1,94,5,19,5
133013716,"Менеджер по рекламациям / юрист (г. Видное, Автозапчасти)",Москва,between1And3,,,90000.0,,RUR,1,0,0,1,1,146,5,19,8
133013697,Инженер по эксплуатации пищевого производства,Москва,between1And3,,,130000.0,150000.0,RUR,1,0,0,1,1,46,5,19,5
133013699,Менеджер по оптовым продажам,Москва,between1And3,,,150000.0,300000.0,RUR,1,0,0,1,1,70,5,19,4
133013700,Менеджер по закупкам на пищевое производство,Москва,between1And3,,,150000.0,,RUR,1,0,0,1,1,66,5,19,6
132857697,Продавец-консультант,Москва,between1And3,,,85000.0,110000.0,RUR,1,1,0,1,1,97,5,19,1
132857693,Менеджер по продажам косметологического оборудования,Москва,between1And3,,,100000.0,,RUR,1,0,0,1,1,70,5,19,5
133372788,Визовый менеджер (приём документов),Москва,between1And3,,,80000.0,150000.0,RUR,1,0,0,1,1,72,5,19,4
133013686,Менеджер по проектным/объектным продажам,Москва,between3And6,,,120000.0,300000.0,RUR,1,0,0,1,1,70,5,19,4
133372787,Директор проектного офиса,Москва,moreThan6,,,,,,0,0,0,1,1,107,5,19,3
132857670,Администратор салона красоты,Москва,between1And3,,,100000.0,120000.0,RUR,1,0,0,1,1,8,5,19,3
132857664,Логист в транспортную компанию (экспедиция),Москва,between3And6,,,120000.0,180000.0,RUR,1,0,0,1,1,67,5,19,5
133013680,Руководитель группы разработки,Москва,between3And6,,,385000.0,,RUR,1,1,0,1,1,104,5,19,3
133013679,Помощник бухгалтера / Специалист по документообороту,Москва,between1And3,,,80000.0,,RUR,1,0,0,1,1,18,5,19,6
132680644,Главный инженер проекта,Москва,between3And6,,,,300000.0,RUR,1,0,0,1,1,30,5,19,3
133221749,Повар мясного цеха в кафе «Миндаль»,Одинцово (Московская область),between1And3,,,90000.0,90000.0,RUR,1,0,0,1,1,94,5,19,6
133013677,Бухгалтер/Специалист на участок Банк,Москва,between3And6,,,90000.0,,RUR,1,0,0,1,1,18,5,19,4
132857647,Продавец-консультант,Москва,between1And3,,,35000.0,,RUR,1,0,0,1,1,97,5,19,1
132680634,Менеджер по продажам B2C,Москва,between1And3,,,150000.0,,RUR,1,0,0,1,0,70,5,19,4
133151469,Грумер-Универсал,Москва,between1And3,,,100000.0,300000.0,RUR,1,0,0,1,1,40,5,19,1
133013656,Менеджер по продаже полиграфии,Москва,between3And6,,,70000.0,250000.0,RUR,1,0,0,1,1,70,5,19,4
133221732,Административный менеджер (офис-менеджер),Москва,between1And3,,,,,,0,0,0,1,1,88,5,19,3
133412184,Медицинская сестра участковая/Медицинский брат участковый в ПНД,Москва,noExperience,,,75000.0,75000.0,RUR,1,0,0,1,1,64,5,19,7
131274292,Менеджер по подбору и адаптации,Москва,between1And3,,,,140000.0,RUR,1,0,0,1,1,69,5,19,5
133678960,Помощник инженера-конструктора,Москва,between1And3,,,90000.0,,RUR,1,0,0,1,1,48,5,19,2
129320754,Стажер/Аналитик 1С,Москва,noExperience,,,60000.0,180000.0,RUR,1,0,0,1,1,10,5,19,2
132943216,Детейлер в премиум детейлинг в Москва-Сити,Москва,between3And6,,,130000.0,,RUR,1,0,0,1,1,4,5,18,6
133151450,Менеджер-кассир Toyosu (м. ЦСКА),Москва,noExperience,,,100000.0,,RUR,1,0,0,1,1,97,5,18,4
133221708,Старший Координатор call-центра,Москва,between3And6,,,,,,0,0,0,1,1,181,5,18,3
133574119,Делопроизводитель (помощник специалиста по тендерам),Москва,noExperience,,,80000.0,,RUR,1,0,0,1,1,33,5,18,5
133678949,Администратор спа салона Вай Тай Сити Бей,Москва,between1And3,,,80000.0,,RUR,1,0,0,1,1,8,5,18,7
132426371,Ведущий юрисконсульт в торгово-производственную компанию,Москва,moreThan6,,,,,,0,0,0,1,1,145,5,18,5
133013609,Повар в семью,Москва,moreThan6,,,,,,0,0,0,1,1,94,5,18,3
132857571,Ведущий инженер-программист,Москва,between3And6,,,,,,0,0,0,1,1,96,5,18,2
133678927,Executive Assistant (2 бизнеса) / Бизнес ассистент,Москва,between3And6,,,150000.0,250000.0,RUR,1,0,0,1,0,110,5,18,7
133574092,Техник по торговому холодильному оборудованию,Москва,between3And6,,,180000.0,250000.0,RUR,1,1,0,1,0,173,5,18,5
133372748,Руководитель отдела контроля качества (чайное производство),Москва,between3And6,,,,,,0,0,0,1,1,44,5,18,6
133678920,Слесарь-сборщик на участок заготовок для ЧПУ,Москва,noExperience,,,70000.0,80000.0,RUR,1,0,0,1,1,86,5,18,6
133151433,Уборщица/Уборщик офисных помещений,Москва,between1And3,,,80000.0,,RUR,1,0,0,1,1,130,5,18,3
133151431,Главный инженер проекта в интерьерный отдел,Москва,between3And6,,,,,,0,0,0,1,1,30,5,18,6
132353585,Аналитик,Москва,between1And3,,,,,,0,0,0,1,1,10,5,18,1
133151430,Digital Planner (Mobile),Москва,between1And3,,,,,,0,0,0,1,1,68,5,18,3
132805645,Менеджер склада индивидуального хранения (селф-сторэдж),Москва,between1And3,,,80000.0,,RUR,1,0,0,1,1,70,5,18,5
133574073,Ассистент доктора - координатор (м. Выставочная),Москва,between1And3,,,,,,0,0,0,1,1,24,5,18,6
131716700,QA Engineer (Travel),Москва,between1And3,,,,,,0,0,0,1,1,124,5,18,3
133678916,Помощник оператора станков с ЧПУ,Москва,noExperience,,,80000.0,100000.0,RUR,1,0,0,1,1,86,5,18,5
133013588,Повар горячего цеха в Сыроварню Novikov Group,Москва,between1And3,,,112000.0,140000.0,RUR,1,0,0,1,1,94,5,18,7
133574040,Руководитель отдела коммерческой аналитики,Москва,between3And6,,,,,,0,0,0,1,1,157,5,18,4
133678913,Менеджер по регистрации лекарственных препаратов (ЕАЭС + Дальнее зарубежье),Москва,between3And6,,,150000.0,,RUR,1,1,0,0,0,79,5,18,9
132707538,Мастер ногтевого сервиса,Москва,between3And6,,,90000.0,200000.0,RUR,1,0,0,1,1,61,5,18,3
133221642,Ведущий бухгалтер,Москва,between3And6,,,150000.0,,RUR,1,0,0,1,1,18,5,18,2
133221641,Продуктовый архитектор в Mind uStor,Москва,moreThan6,,,,,,0,0,0,1,1,104,5,18,5
133151381,Фасовщик-упаковщик,Москва,between1And3,,,70000.0,80000.0,RUR,1,0,0,1,1,131,5,18,1
133221639,Графический дизайнер,Москва,between1And3,,,125000.0,130000.0,RUR,1,0,0,1,1,34,5,18,2
133363584,Бармен в ресторан (м Аэропорт),Москва,between1And3,,,110000.0,,RUR,1,0,0,1,1,89,5,18,5
133013570,Менеджер по продажам,Москва,between1And3,,,200000.0,,RUR,1,0,0,1,1,70,5,18,3
133574028,Помощник по хозяйству / Горничная,Москва,between1And3,,,30000.0,30000.0,RUR,1,1,0,1,1,130,5,18,5
133574024,"Рабочий на производство (г. Котельники, Московская область)",Москва,noExperience,,,90000.0,,RUR,1,0,0,1,1,85,5,18,7
132680563,Оператор call-центра / Менеджер по назначению встреч / Телемаркетолог,Москва,between1And3,,,60000.0,90000.0,RUR,1,0,0,1,1,83,5,18,9
133574023,Административный ассистент,Москва,between1And3,,,,,,0,0,0,1,1,8,5,18,2
133221633,Медицинский аудитор группы компаний,Москва,moreThan6,,,,,,0,0,0,1,1,16,5,18,4
131396319,Инженер по системе менеджмента качества,Москва,between3And6,,,,,,0,0,0,1,1,44,5,18,5
133372707,Экономист (расчёт сервисных услуг),Москва,between3And6,,,,,,0,0,0,1,1,142,5,18,4
133372702,Куратор лечения в детскую стоматологию (м. Митино),Москва,between1And3,,,,,,0,0,0,1,1,40,5,18,7
131965083,Специалист по компенсациям (C&B),Москва,between3And6,,,,,,0,0,0,1,1,153,5,18,4
133221593,Уборщик/Уборщица,Москва,noExperience,,,50000.0,,RUR,1,0,0,1,1,130,5,18,1
133678903,Администратор клиники,Москва,between1And3,,,90000.0,120000.0,RUR,1,0,0,1,1,8,5,18,2
133372700,Техник-архитектор,Москва,between1And3,,,100000.0,120000.0,RUR,1,0,0,1,0,14,5,18,1
133678902,Личный ассистент с сопровождением акционера  в поездках (lifestyle & travel),Москва,between3And6,,,250000.0,350000.0,RUR,1,0,0,1,1,110,5,18,10
133013543,Водитель-экспедитор (категория B),Москва,between1And3,,,100000.0,,RUR,1,0,0,1,1,21,5,18,3
133372698,3D-моделлер,Москва,between1And3,,,,,,0,0,0,1,1,34,5,18,1
132265676,Фотограф Парк Сказка,Москва,noExperience,,,85000.0,,RUR,1,0,0,1,1,139,5,18,3
132856271,Офис-менеджер,Москва,between1And3,,,130000.0,,RUR,1,0,0,1,1,88,5,18,1
133221588,Специалист по взаиморасчетам,Москва,between1And3,,,91954.0,,RUR,1,1,0,1,1,18,5,18,3
133573993,Менеджер по проектным b2b продажам,Москва,moreThan6,,,130000.0,300000.0,RUR,1,0,0,1,1,70,5,18,5
133573991,Менеджер по продажам (м. Семеновская),Москва,noExperience,,,100000.0,150000.0,RUR,1,0,0,1,1,70,5,18,5
133678899,Агент по недвижимости,Москва,noExperience,,,200000.0,700000.0,RUR,1,0,0,1,1,6,5,18,3
133151353,Няня,Москва,moreThan6,,,12000.0,,RUR,1,0,0,1,0,23,5,18,1
133573988,Менеджер по продажам В2В,Москва,between3And6,,,120000.0,150000.0,RUR,1,0,0,1,1,70,5,18,4
132680532,Водитель лесовозного тягача с КМУ (Костромская область),Москва,between1And3,,,200000.0,230000.0,RUR,1,0,0,1,1,21,5,18,7
133221569,Менеджер по оптовым продажам,Москва,between1And3,,,110000.0,,RUR,1,0,0,1,0,70,5,18,4
133678898,Бармен в ресторан (м Спортивная),Москва,between1And3,,,110000.0,,RUR,1,0,0,1,1,89,5,18,5
133151350,Senior Software Engineer (C++) / Database Systems,Москва,between3And6,,,,,,0,0,0,1,1,96,5,18,7
132857510,Администратор бариста,Москва,between1And3,,,5300.0,5700.0,RUR,1,0,0,1,1,89,5,18,2
128828694,Менеджер по работе с клиентами/брокер,Москва,noExperience,,,250000.0,350000.0,RUR,1,1,0,1,1,70,5,18,5
132857507,Менеджер по продажам Космецевтики,Москва,between1And3,,,100000.0,150000.0,RUR,1,1,0,1,0,70,5,18,4
128529491,Начинающий специалист в недвижимость,Москва,noExperience,,,295000.0,350000.0,RUR,1,0,0,1,1,6,5,18,4
133372664,Прораб,Москва,between1And3,,,170000.0,,RUR,1,0,0,1,1,100,5,18,1
128529508,Специалист по недвижимости,Москва,noExperience,,,300000.0,350000.0,RUR,1,0,0,1,1,6,5,18,3
